         2321360 function calls (2294717 primitive calls) in 0.646 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 frame.py:1037(shape)
        5    0.000    0.000    0.000    0.000 _parser.py:164(__len__)
        1    0.000    0.000    0.000    0.000 composer.py:13(__init__)
       14    0.000    0.000    0.000    0.000 tree.py:221(key)
        1    0.000    0.000    0.001    0.001 managers.py:626(astype)
        1    0.000    0.000    0.000    0.000 shape_base.py:206(_arrays_for_stack_dispatcher)
        1    0.000    0.000    0.000    0.000 <class 'networkx.utils.decorators.argmap'> compilation 28:1(argmap_empty_graph_25)
        5    0.000    0.000    0.000    0.000 glob.py:214(_join)
        1    0.000    0.000    0.000    0.000 readers.py:2017(__exit__)
       12    0.000    0.000    0.000    0.000 managers.py:2018(ndim)
        3    0.000    0.000    0.000    0.000 plugin.py:97(getClass)
        6    0.000    0.000    0.000    0.000 integer.py:40(construct_array_type)
        1    0.000    0.000    0.000    0.000 common.py:197(all_none)
        1    0.000    0.000    0.000    0.000 parse.py:175(port)
        6    0.000    0.000    0.000    0.000 {method 'gettimeout' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 {method 'set' of '_contextvars.ContextVar' objects}
        1    0.000    0.000    0.000    0.000 base_parser.py:260(_maybe_make_multi_index_columns)
        1    0.000    0.000    0.000    0.000 parse.py:193(_userinfo)
        1    0.000    0.000    0.000    0.000 utils.py:373(check_key_length)
        5    0.000    0.000    0.000    0.000 {method 'close' of 'generator' objects}
        1    0.000    0.000    0.000    0.000 _deduplicate.py:113(get_duplicate_nodes)
        1    0.000    0.000    0.000    0.000 _parser.py:953(fix_flags)
        1    0.000    0.000    0.000    0.000 concat.py:420(<genexpr>)
        2    0.000    0.000    0.000    0.000 _compiler.py:31(_combine_flags)
        2    0.000    0.000    0.000    0.000 client.py:1292(_encode_request)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup}
        1    0.000    0.000    0.000    0.000 _methods.py:39(_amax)
        5    0.000    0.000    0.000    0.000 digraph.py:1257(is_multigraph)
        2    0.000    0.000    0.000    0.000 inference.py:106(is_file_like)
        1    0.000    0.000    0.000    0.000 {method 'fill' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.000    0.000 client.py:781(info)
        2    0.000    0.000    0.000    0.000 request.py:401(add_unredirected_header)
        1    0.000    0.000    0.000    0.000 readers.py:2371(_validate_skipfooter)
        1    0.000    0.000    0.000    0.000 base.py:462(size)
        2    0.000    0.000    0.000    0.000 _parser.py:83(groups)
        1    0.000    0.000    0.000    0.000 common.py:1178(_maybe_memory_map)
        1    0.000    0.000    0.000    0.000 {built-in method posix._path_normpath}
        2    0.000    0.000    0.000    0.000 <frozen os>:766(decode)
        1    0.000    0.000    0.000    0.000 generic.py:472(_validate_dtype)
        1    0.000    0.000    0.000    0.000 blocks.py:970(_slice)
        2    0.000    0.000    0.000    0.000 _batch_writer.py:400(_process_delimiter)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:60(isabs)
        1    0.000    0.000    0.000    0.000 <string>:2(__init__)
        4    0.000    0.000    0.000    0.000 blocks.py:660(_get_refs_and_copy)
        4    0.000    0.000    0.000    0.000 pathlib.py:437(__str__)
        2    0.000    0.000    0.000    0.000 base.py:2492(has_duplicates)
        1    0.000    0.000    0.000    0.000 _compiler.py:398(_simple)
        1    0.000    0.000    0.000    0.000 pandas_accessor.py:46(check_schema_type)
        1    0.000    0.000    0.000    0.000 notation3.py:291(runNamespace)
        1    0.000    0.000    0.000    0.000 generic.py:6167(<genexpr>)
        4    0.000    0.000    0.000    0.000 feedparser.py:124(__iter__)
        1    0.000    0.000    0.000    0.000 container.py:531(strict_filter_columns)
        1    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        2    0.000    0.000    0.000    0.000 request.py:394(has_proxy)
        1    0.000    0.000    0.000    0.000 digraph.py:434(pred)
        2    0.000    0.000    0.000    0.000 base.py:155(__ne__)
        1    0.000    0.000    0.000    0.000 xmlreader.py:210(setPublicId)
        3    0.000    0.000    0.000    0.000 _parser.py:113(__init__)
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'list' objects}
        5    0.000    0.000    0.000    0.000 contextlib.py:357(__enter__)
        1    0.000    0.000    0.000    0.000 base_parser.py:875(validate_parse_dates_presence)
        1    0.000    0.000    0.000    0.000 managers.py:293(is_single_block)
        1    0.000    0.000    0.000    0.000 container.py:418(add_missing_columns)
        2    0.000    0.000    0.000    0.000 base.py:2565(_is_multi)
        2    0.000    0.000    0.000    0.000 _compiler.py:570(isstring)
        2    0.000    0.000    0.000    0.000 common.py:1294(<genexpr>)
        1    0.000    0.000    0.000    0.000 nanops.py:212(_maybe_get_mask)
        2    0.000    0.000    0.000    0.000 parser.py:17(__init__)
        1    0.000    0.000    0.000    0.000 notation3.py:1971(startDoc)
        1    0.000    0.000    0.000    0.000 base_parser.py:921(_validate_usecols_arg)
        1    0.000    0.000    0.000    0.000 adapter_omnipath_networks.py:237(_set_types_and_fields)
        2    0.000    0.000    0.000    0.000 {function socket.detach at 0x7f4a17c179c0}
        1    0.000    0.000    0.000    0.000 _translate.py:353(get_missing_biolink_types)
        2    0.000    0.000    0.000    0.000 typing.py:1246(<genexpr>)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.lookup_error}
        3    0.000    0.000    0.000    0.000 base.py:118(__str__)
        1    0.000    0.000    0.000    0.000 error_handler.py:165(collected_errors)
        1    0.000    0.000    0.000    0.000 {method 'getrandbits' of '_random.Random' objects}
        2    0.000    0.000    0.000    0.000 {function HTTPResponse.flush at 0x7f4a175474c0}
        1    0.000    0.000    0.000    0.000 enum.py:822(__len__)
        1    0.000    0.000    0.000    0.000 container.py:826(check_column_presence)
        1    0.000    0.000    0.000    0.000 base_parser.py:984(evaluate_callable_usecols)
        2    0.000    0.000    0.000    0.000 request.py:356(data)
        1    0.000    0.000    0.000    0.000 base_parser.py:189(_extract_multi_indexer_columns)
        1    0.000    0.000    0.000    0.000 _deduplicate.py:126(get_duplicate_edges)
        1    0.000    0.000    0.000    0.000 readers.py:2079(_clean_na_values)
        1    0.000    0.000    0.000    0.000 graph.py:782(__iter__)
        4    0.000    0.000    0.000    0.000 coreviews.py:328(__init__)
        1    0.000    0.000    0.000    0.000 message.py:410(__getitem__)
        1    0.000    0.000    0.000    0.000 base.py:698(_constructor)
        1    0.000    0.000    0.000    0.000 common.py:539(get_compression_method)
        2    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
        2    0.000    0.000    0.000    0.000 ssl.py:1087(_check_connected)
        2    0.000    0.000    0.000    0.000 graph.py:891(has_node)
        4    0.000    0.000    0.000    0.000 parser.py:670(<lambda>)
        1    0.000    0.000    0.000    0.000 base_parser.py:579(_do_date_conversions)
        1    0.000    0.000    0.000    0.000 parser.py:89(dispose)
        2    0.000    0.000    0.000    0.000 xmlreader.py:214(getPublicId)
        1    0.000    0.000    0.000    0.000 _neo4j.py:342(<genexpr>)
        2    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
        1    0.000    0.000    0.000    0.000 readers.py:2269(_extract_dialect)
        4    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 typing.py:166(_type_convert)
        1    0.000    0.000    0.000    0.000 container.py:234(unique)
        1    0.000    0.000    0.000    0.000 gzip.py:83(__init__)
        1    0.000    0.000    0.000    0.000 {method 'isdisjoint' of 'frozenset' objects}
        2    0.000    0.000    0.000    0.000 missing.py:1033(clean_reindex_fill_method)
        4    0.000    0.000    0.000    0.000 digraph.py:1261(is_directed)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 xmlreader.py:240(setByteStream)
        2    0.000    0.000    0.000    0.000 _compiler.py:428(_get_iscased)
        1    0.000    0.000    0.000    0.000 client.py:804(geturl)
        1    0.000    0.000    0.000    0.000 _ontology.py:433(get_nx_graph)
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method sys.getfilesystemencoding}
        3    0.000    0.000    0.000    0.000 more.py:381(__iter__)
        1    0.000    0.000    0.000    0.000 uuid.py:650(getnode)
        1    0.000    0.000    0.000    0.000 base.py:4264(_maybe_preserve_names)
        1    0.000    0.000    0.000    0.000 _parser.py:77(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method time.time_ns}
        1    0.000    0.000    0.000    0.000 readers.py:234(_validate_names)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        1    0.000    0.000    0.000    0.000 nanops.py:1536(_maybe_null_out)
        2    0.000    0.000    0.000    0.000 xmlreader.py:270(getCharacterStream)
        1    0.000    0.000    0.000    0.000 notation3.py:2011(__init__)
        2    0.000    0.000    0.000    0.000 xmlreader.py:253(getByteStream)
        2    0.000    0.000    0.000    0.000 pandas_accessor.py:19(__init__)
        2    0.000    0.000    0.000    0.000 base_parser.py:871(is_index_col)
        1    0.000    0.000    0.000    0.000 _compression.py:160(tell)
        2    0.000    0.000    0.000    0.000 readers.py:202(validate_integer)
        2    0.000    0.000    0.000    0.000 pathlib.py:560(root)
        2    0.000    0.000    0.000    0.000 pathlib.py:569(_tail)
        1    0.000    0.000    0.000    0.000 _parser.py:172(__setitem__)
        1    0.000    0.000    0.000    0.000 events.py:37(__init__)
        1    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        2    0.000    0.000    0.000    0.000 base.py:353(_is_boolean)
        1    0.000    0.000    0.000    0.000 tokens.py:33(__init__)
        1    0.000    0.000    0.000    0.000 gzip.py:393(readable)
        2    0.000    0.000    0.000    0.000 base.py:342(_is_numeric)
        1    0.000    0.000    0.000    0.000 gzip.py:399(seekable)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:935(_sort_dispatcher)
        1    0.000    0.000    0.000    0.000 numeric.py:2452(_array_equal_dispatcher)
        1    0.000    0.000    0.000    0.000 events.py:46(__init__)
        1    0.000    0.000    0.000    0.000 gzip.py:396(writable)
        1    0.000    0.000    0.000    0.000 common.py:201(<genexpr>)
        1    0.000    0.000    0.000    0.000 notation3.py:1974(endDoc)
        1    0.000    0.000    0.000    0.000 readers.py:1970(<lambda>)
        1    0.000    0.000    0.000    0.000 readers.py:2014(__enter__)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:1109(_argsort_dispatcher)
        1    0.000    0.000    0.000    0.000 _compression.py:36(readable)
        1    0.000    0.000    0.000    0.000 shape_base.py:74(_atleast_2d_dispatcher)


