['data/subset_interactions_edgecases.tsv']
         2366545 function calls (2328730 primitive calls) in 2.216 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        5    0.000    0.000    0.000    0.000 typing.py:2081(runtime_checkable)
        1    0.000    0.000    0.000    0.000 __init__.py:294(ClosedNamespace)
      6/4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1352(_recalculate)
       23    0.000    0.000    0.000    0.000 config.py:886(inner)
        1    0.000    0.000    0.000    0.000 _odswriter.py:31(ODSWriter)
        1    0.000    0.000    0.000    0.000 queue.py:258(_PySimpleQueue)
        8    0.000    0.000    0.000    0.000 typing.py:457(__getattr__)
        7    0.000    0.000    0.000    0.000 base.py:7688(maybe_extract_name)
        2    0.000    0.000    0.000    0.000 blocks.py:2703(new_block_2d)
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        1    0.000    0.000    0.000    0.000 exception.py:1(<module>)
        1    0.000    0.000    0.000    0.000 accessor.py:19(DirNamesMixin)
        1    0.000    0.000    0.000    0.000 collection.py:1(<module>)
       19    0.000    0.000    0.000    0.000 node.py:139(successors)
        3    0.000    0.000    0.000    0.000 parser.py:81(__init__)
        1    0.000    0.000    0.000    0.000 frequencies.py:159(_FrequencyInferer)
        1    0.000    0.000    0.000    0.000 _expired_attrs_2_0.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _ontology.py:732(_add_properties)
        1    0.000    0.000    0.000    0.000 representer.py:134(SafeRepresenter)
        1    0.000    0.000    0.000    0.000 _parser.py:58(_timelex)
        3    0.000    0.000    0.000    0.000 constructor.py:24(__init__)
        1    0.000    0.000    0.000    0.000 time_series.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:202(ClockTime)
        1    0.000    0.000    0.009    0.009 _core.py:467(write_edges)
        1    0.000    0.000    0.001    0.001 mst.py:975(SpanningTreeIterator)
        1    0.000    0.000    0.000    0.000 cytoscape.py:1(<module>)
        1    0.000    0.000    0.000    0.000 accessor.py:234(SparseFrameAccessor)
        1    0.000    0.000    0.000    0.000 __init__.py:275(Driver)
        1    0.000    0.000    0.002    0.002 scimath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:58(check_compatibility)
        1    0.000    0.000    0.000    0.000 _DC.py:5(DC)
        1    0.000    0.000    0.000    0.000 missing.py:466(array_equivalent)
        1    0.000    0.000    0.000    0.000 ego.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legacy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 notation3.py:1819(__init__)
        1    0.000    0.000    0.000    0.000 isoparser.py:42(isoparser)
        8    0.000    0.000    0.000    0.000 request.py:333(full_url)
        1    0.000    0.000    0.000    0.000 _ranges.py:1(<module>)
        1    0.000    0.000    0.000    0.000 temporalisomorphvf2.py:1(<module>)
        1    0.000    0.000    0.000    0.000 abc.py:96(InspectLoader)
        1    0.000    0.000    0.000    0.000 base_parser.py:871(_do_date_conversions)
        1    0.000    0.000    0.000    0.000 __init__.py:343(__init__)
        2    0.000    0.000    0.000    0.000 inspect.py:2123(_signature_is_builtin)
        1    0.000    0.000    0.000    0.000 generic.py:5343(reindex)
        1    0.000    0.000    0.000    0.000 minidom.py:345(Attr)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1331(__init__)
        1    0.000    0.000    0.000    0.000 _exceptions.py:105(BoltFailure)
        5    0.000    0.000    0.000    0.000 dataclasses.py:349(__set_name__)
       27    0.000    0.000    0.000    0.000 parse.py:108(_noop)
        1    0.000    0.000    0.000    0.000 _tzpath.py:5(reset_tzpath)
        6    0.000    0.000    0.000    0.000 __init__.py:637(path)
        1    0.000    0.000    0.000    0.000 string_.py:254(BaseStringArray)
        1    0.000    0.000    0.000    0.000 api.py:205(ServerInfo)
       15    0.000    0.000    0.000    0.000 ssl.py:938(_sslcopydoc)
        2    0.000    0.000    0.000    0.000 <frozen codecs>:94(__new__)
        1    0.000    0.000    0.000    0.000 _typing.py:122(SequenceNotStr)
        1    0.000    0.000    0.000    0.000 _parser.py:241(parserinfo)
        8    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
        1    0.000    0.000    0.000    0.000 getlimits.py:33(MachArLike)
        1    0.000    0.000    0.000    0.000 _ORG.py:5(ORG)
        1    0.000    0.000    0.000    0.000 notation3.py:282(runNamespace)
        1    0.000    0.000    0.003    0.003 _core.py:271(_get_ontology_mapping)
        1    0.000    0.000    0.001    0.001 isodates.py:1(<module>)
        2    0.000    0.000    0.009    0.005 backends.py:492(_get_backends)
        7    0.000    0.000    0.000    0.000 construction.py:481(ensure_wrapped_if_datetimelike)
        1    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 readers.py:2133(_refine_defaults_read)
        1    0.000    0.000    0.000    0.000 _deadline.py:23(Deadline)
        5    0.000    0.000    0.000    0.000 reportviews.py:180(__init__)
       35    0.000    0.000    0.000    0.000 dataclasses.py:1142(<genexpr>)
        2    0.000    0.000    0.000    0.000 sysconfig.py:214(_safe_realpath)
        1    0.000    0.000    0.004    0.004 reader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 selectn.py:43(SelectN)
        4    0.000    0.000    0.000    0.000 isoparser.py:22(_takes_ascii)
        1    0.000    0.000    0.000    0.000 structures.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _tester.py:1(<module>)
        1    0.000    0.000    0.000    0.000 common.py:207(validate_header_arg)
        1    0.000    0.000    0.000    0.000 spss.py:1(<module>)
       19    0.000    0.000    0.000    0.000 events.py:22(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:649(Barrier)
        1    0.000    0.000    0.000    0.000 _npyio_impl.py:106(NpzFile)
       18    0.000    0.000    0.000    0.000 dataclasses.py:643(<genexpr>)
        2    0.000    0.000    0.000    0.000 nanops.py:1082(_nanminmax)
        1    0.000    0.000    0.000    0.000 laplacian.py:1(<module>)
        3    0.000    0.000    0.000    0.000 __init__.py:148(_normalize_day)
        1    0.000    0.000    0.000    0.000 utils.py:163(SimpleTextIOWrapper)
        2    0.000    0.000    0.000    0.000 <frozen os>:688(__setitem__)
        2    0.000    0.000    0.001    0.000 _adapters.py:28(get_resource_reader)
        1    0.000    0.000    0.000    0.000 kclique.py:1(<module>)
        1    0.000    0.000    0.000    0.000 neighbor_degree.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parser.py:72(Parser)
        1    0.000    0.000    0.000    0.000 <class 'networkx.utils.decorators.argmap'> compilation 28:1(argmap_empty_graph_25)
        1    0.000    0.000    0.000    0.000 vertex_cover.py:1(<module>)
        1    0.000    0.000    0.002    0.002 <class 'networkx.utils.decorators.argmap'> compilation 8:1(argmap_ancestors_5)
        1    0.000    0.000    0.000    0.000 info.py:359(_BaseInfo)
        1    0.000    0.000    0.000    0.000 minidom.py:664(Element)
        1    0.000    0.000    0.000    0.000 subprocess.py:470(CompletedProcess)
        1    0.000    0.000    0.000    0.000 _XSD.py:1(<module>)
        9    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
        6    0.000    0.000    0.000    0.000 __init__.py:1914(__del__)
        1    0.000    0.000    0.000    0.000 floating.py:16(FloatingDtype)
        8    0.000    0.000    0.000    0.000 functools.py:845(_is_valid_dispatch_type)
       16    0.000    0.000    0.000    0.000 typing.py:2815(<genexpr>)
        1    0.000    0.000    0.000    0.000 _core.py:264(_get_deduplicator)
        1    0.000    0.000    0.000    0.000 heaps.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:186(LegacyVersion)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:79(_pack_uint32)
        1    0.000    0.000    0.000    0.000 concat.py:398(_Concatenator)
       50    0.000    0.000    0.000    0.000 node.py:207(identifier)
        1    0.000    0.000    0.000    0.000 blocks.py:2288(ExtensionBlock)
        1    0.000    0.000    0.000    0.000 html.py:154(_HtmlFrameParser)
        1    0.000    0.000    0.000    0.000 functools.py:774(_find_impl)
        1    0.000    0.000    0.000    0.000 configs.py:10(Config)
        4    0.000    0.000    0.000    0.000 datetimelike.py:169(_period_dispatch)
        8    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        1    0.000    0.000    0.001    0.001 sysconfig.py:568(_init_posix)
        3    0.000    0.000    0.000    0.000 weakref.py:414(__getitem__)
        1    0.000    0.000    0.000    0.000 check.py:1(<module>)
        1    0.000    0.000    0.000    0.000 hierarchy.py:1(<module>)
        4    0.000    0.000    0.000    0.000 locale.py:381(normalize)
       11    0.000    0.000    0.000    0.000 omnipath_adapter.py:350(_generate_id)
        1    0.000    0.000    0.000    0.000 _array_api_info.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fields.py:153(RequestField)
        1    0.000    0.000    0.000    0.000 tz.py:386(tzfile)
        4    0.000    0.000    0.000    0.000 __init__.py:2182(combine)
        8    0.000    0.000    0.000    0.000 reader.py:146(update)
        4    0.000    0.000    0.000    0.000 _batch_writer.py:1080(first_character_compliant)
        1    0.000    0.000    0.000    0.000 request.py:1695(URLopener)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1752(C14NWriterTarget)
        1    0.000    0.000    0.000    0.000 __main__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 traceback.py:377(StackSummary)
        1    0.000    0.000    0.000    0.000 apply.py:118(Apply)
        1    0.000    0.000    0.000    0.000 routing.py:81(RoutingTable)
        1    0.000    0.000    0.179    0.179 parser.py:270(_urlopen)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:1(<module>)
        3    0.000    0.000    0.000    0.000 __init__.py:801(__new)
        1    0.000    0.000    0.000    0.000 _core.py:580(log_missing_input_labels)
        1    0.000    0.000    0.000    0.000 inference.py:273(is_dict_like)
       27    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 parse.py:205(_hostinfo)
       10    0.000    0.000    0.000    0.000 _text.py:90(lower)
        1    0.000    0.000    0.000    0.000 info.py:442(DataFrameInfo)
        1    0.000    0.000    0.000    0.000 ismags.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _parser.py:568(parser)
        1    0.000    0.000    0.000    0.000 _SDO.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _internal.py:261(_ctypes)
        1    0.000    0.000    0.000    0.000 __init__.py:213(UTC)
        1    0.000    0.000    0.001    0.001 branchings.py:821(ArborescenceIterator)
       22    0.000    0.000    0.000    0.000 omnipath_adapter.py:234(get_label)
        1    0.000    0.000    0.000    0.000 __init__.py:86(CompleteDirs)
        2    0.000    0.000    0.000    0.000 __init__.py:158(__getattr__)
        1    0.000    0.000    0.000    0.000 edgebfs.py:1(<module>)
        4    0.000    0.000    0.000    0.000 inspect.py:1460(formatannotation)
        1    0.000    0.000    0.000    0.000 constructor.py:482(FullConstructor)
        1    0.000    0.000    0.000    0.000 resample.py:1626(_GroupByMixin)
        1    0.000    0.000    0.000    0.000 _DOAP.py:5(DOAP)
        2    0.000    0.000    0.000    0.000 random.py:222(__init_subclass__)
       12    0.000    0.000    0.000    0.000 <frozen abc>:146(update_abstractmethods)
        8    0.000    0.000    0.000    0.000 __init__.py:1317(__init__)
        1    0.000    0.000    0.000    0.000 core.py:866(_DomainTan)
        1    0.000    0.000    0.000    0.000 request.py:2145(FancyURLopener)
        1    0.000    0.000    0.000    0.000 base.py:5651(identical)
        5    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 _odfreader.py:30(ODFReader)
       11    0.000    0.000    0.000    0.000 omnipath_adapter.py:260(_generate_id)
        1    0.000    0.000    0.000    0.000 minidom.py:34(Node)
        1    0.000    0.000    0.000    0.000 models.py:313(PreparedRequest)
        2    0.000    0.000    0.000    0.000 common.py:137(is_object_dtype)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:269(__init__)
        1    0.000    0.000    0.000    0.000 pytables.py:108(BinOp)
        1    0.000    0.000    0.000    0.000 cookies.py:176(RequestsCookieJar)
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
        7    0.000    0.000    0.000    0.000 _pytesttester.py:75(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1482(Logger)
        1    0.000    0.000    0.000    0.000 __init__.py:60(Sectioned)
        1    0.000    0.000    0.000    0.000 _calamine.py:40(CalamineReader)
        1    0.000    0.000    0.000    0.000 _openpyxl.py:533(OpenpyxlReader)
        1    0.000    0.000    0.000    0.000 parser.py:102(__init__)
        1    0.000    0.000    0.000    0.000 poolmanager.py:162(PoolManager)
        1    0.000    0.000    0.000    0.000 _arangodb.py:1(<module>)
        1    0.000    0.000    0.000    0.000 term.py:130(Identifier)
        1    0.000    0.000    0.000    0.000 _text.py:1(<module>)
        2    0.000    0.000    0.000    0.000 copyreg.py:12(pickle)
        1    0.000    0.000    0.000    0.000 _postgresql.py:8(_PostgreSQLBatchWriter)
        1    0.000    0.000    0.000    0.000 _ufunc.py:1(<module>)
      3/2    0.000    0.000    0.001    0.001 sysconfig.py:776(get_config_var)
        6    0.000    0.000    0.000    0.000 request.py:405(has_header)
        1    0.000    0.000    0.000    0.000 __init__.py:322(CDLL)
        1    0.000    0.000    0.000    0.000 _misc.py:608(_Options)
       11    0.000    0.000    0.000    0.000 blocks.py:219(_can_consolidate)
        1    0.000    0.000    0.000    0.000 series.py:6418(_reduce)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:37(getregentry)
       12    0.000    0.000    0.000    0.000 tokenize.py:337(read_or_stop)
       22    0.000    0.000    0.000    0.000 omnipath_adapter.py:240(get_properties)
        1    0.000    0.000    0.000    0.000 calendar.py:58(Month)
        1    0.000    0.000    0.000    0.000 array_utils.py:1(<module>)
        9    0.000    0.000    0.000    0.000 request.py:604(add_parent)
        1    0.000    0.000    0.000    0.000 _json.py:818(JsonReader)
       10    0.000    0.000    0.000    0.000 typing.py:1528(<genexpr>)
        1    0.000    0.000    0.000    0.000 rolling.py:1466(RollingAndExpandingMixin)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.000    0.000 uuid.py:280(__str__)
        1    0.000    0.000    0.000    0.000 probe.py:1(<module>)
        4    0.000    0.000    0.000    0.000 blocks.py:2795(extend_blocks)
        1    0.000    0.000    0.000    0.000 __init__.py:659(FastPath)
        1    0.000    0.000    0.000    0.000 blocks.py:2003(EABackedBlock)
       12    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 _owl.py:21(_OWLWriter)
        1    0.000    0.000    0.000    0.000 _misc.py:121(_find_root_node)
        1    0.000    0.000    0.000    0.000 sample.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _arrayterator_impl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _writer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _BRICK.py:1(<module>)
        1    0.000    0.000    0.000    0.000 info.py:716(_TableBuilderAbstract)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:1(<module>)
       38    0.000    0.000    0.000    0.000 _create.py:104(get_id)
        1    0.000    0.000    0.000    0.000 reader.py:122(determine_encoding)
        7    0.000    0.000    0.000    0.000 config.py:649(_get_deprecated_option)
        2    0.000    0.000    0.000    0.000 digraph.py:383(adj)
        2    0.000    0.000    0.000    0.000 client.py:1267(_validate_host)
       11    0.000    0.000    0.000    0.000 omnipath_adapter.py:304(get_id)
        3    0.000    0.000    0.000    0.000 __init__.py:864(distributions)
        1    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        1    0.000    0.000    0.000    0.000 roperator.py:1(<module>)
        5    0.000    0.000    0.000    0.000 feedparser.py:208(_pop_message)
        1    0.000    0.000    0.000    0.000 __init__.py:1117(StreamHandler)
        4    0.000    0.000    0.000    0.000 arithmetic.py:92(round_half_to_even)
        4    0.000    0.000    0.000    0.000 {method 'tobytes' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 indexing.py:32(GroupByIndexingMixin)
        4    0.000    0.000    0.000    0.000 glob.py:108(<genexpr>)
        3    0.000    0.000    0.000    0.000 graph.py:444(__iter__)
        1    0.000    0.000    0.000    0.000 _tzpath.py:31(_parse_python_tzpath)
        4    0.000    0.000    0.000    0.000 timedeltas.py:81(_field_accessor)
        1    0.000    0.000    0.000    0.000 downloaders.py:917(FigshareRepository)
        1    0.000    0.000    0.000    0.000 info.py:841(_TableBuilderVerboseMixin)
        1    0.000    0.000    0.004    0.004 npyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 poolmanager.py:199(__init__)
        1    0.000    0.000    0.000    0.000 tempfile.py:295(_candidate_tempdir_list)
        1    0.000    0.000    0.000    0.000 random.py:860(getrandbits)
       12    0.000    0.000    0.000    0.000 {method 'index' of 'tuple' objects}
        1    0.000    0.000    0.000    0.000 _base.py:543(BaseExcelReader)
        1    0.000    0.000    0.000    0.000 sysconfig.py:484(get_makefile_filename)
        1    0.000    0.000    0.000    0.000 resample.py:2078(TimeGrouper)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 request.py:935(AbstractBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 digraph.py:958(edges)
        1    0.000    0.000    0.000    0.000 _xlsxwriter.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parsing.py:1(<module>)
        2    0.000    0.000    0.000    0.000 generic.py:5598(<genexpr>)
        2    0.000    0.000    0.000    0.000 client.py:822(_get_content_length)
        1    0.000    0.000    0.000    0.000 sysconfig.py:248(is_python_build)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _GEO.py:5(GEO)
        2    0.000    0.000    0.000    0.000 {method 'writelines' of '_io._IOBase' objects}
        1    0.000    0.000    0.000    0.000 _xlrd.py:25(XlrdReader)
        8    0.000    0.000    0.000    0.000 relativedelta.py:13(<genexpr>)
        1    0.000    0.000    0.000    0.000 _deadline.py:1(<module>)
        1    0.000    0.000    0.000    0.000 omnipath_adapter.py:13(OmnipathAdapterNodeType)
        1    0.000    0.000    0.000    0.000 query.py:205(Result)
        1    0.000    0.000    0.000    0.000 readers.py:1568(TextFileReader)
        1    0.000    0.000    0.000    0.000 _neo4j.py:1(<module>)
        4    0.000    0.000    0.000    0.000 {built-in method _locale.setlocale}
        1    0.000    0.000    0.000    0.000 _VOID.py:5(VOID)
        1    0.000    0.000    0.000    0.000 planarity.py:768(PlanarEmbedding)
        1    0.000    0.000    0.000    0.000 base_parser.py:191(_validate_parse_dates_presence)
        1    0.000    0.000    0.000    0.000 _SKOS.py:5(SKOS)
       41    0.000    0.000    0.000    0.000 multiarray.py:180(concatenate)
        1    0.000    0.000    0.000    0.000 _SOSA.py:5(SOSA)
        1    0.000    0.000    0.000    0.000 _CSVW.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transaction.py:30(Transaction)
       19    0.000    0.000    0.000    0.000 nodes.py:36(__init__)
        1    0.000    0.000    0.000    0.000 _QB.py:5(QB)
        1    0.000    0.000    0.000    0.000 minidom.py:473(NamedNodeMap)
        1    0.000    0.000    0.000    0.000 planar_drawing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _factories.py:26(__init__)
        1    0.000    0.000    0.000    0.000 _collections.py:39(_Sentinel)
        1    0.000    0.000    0.000    0.000 pydoc.py:1167(TextDoc)
        1    0.000    0.000    0.000    0.000 request.py:791(__init__)
        1    0.000    0.000    0.000    0.000 wait.py:1(<module>)
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
        1    0.000    0.000    0.000    0.000 isomorphvf2.py:152(GraphMatcher)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1279(_sanity_check)
        1    0.000    0.000    0.000    0.000 connectionpool.py:963(HTTPSConnectionPool)
       22    0.000    0.000    0.000    0.000 events.py:5(__init__)
        1    0.000    0.000    0.000    0.000 _arrow_string_mixins.py:1(<module>)
        2    0.000    0.000    0.000    0.000 request.py:394(has_proxy)
        1    0.000    0.000    0.000    0.000 series.py:5136(reindex)
        1    0.000    0.000    0.000    0.000 connection.py:548(HTTPSConnection)
        1    0.000    0.000    0.000    0.000 _translate.py:35(__init__)
        1    0.000    0.000    0.000    0.000 appdirs.py:166(user_config_dir)
        1    0.000    0.000    0.000    0.000 _csv.py:1(<module>)
        1    0.000    0.000    0.000    0.000 rolling.py:683(BaseWindowGroupby)
        1    0.000    0.000    0.000    0.000 clique.py:600(MaxWeightClique)
        2    0.000    0.000    0.000    0.000 reprlib.py:38(__init__)
        1    0.000    0.000    0.000    0.000 _SH.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dispersion.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:622(_register_types)
        1    0.000    0.000    0.000    0.000 __init__.py:272(Path)
        1    0.000    0.000    0.000    0.000 sql.py:922(SQLTable)
        1    0.000    0.000    0.000    0.000 tzinfo.py:18(memorized_timedelta)
        1    0.000    0.000    0.000    0.000 timedeltas.py:38(TimedeltaIndex)
        1    0.000    0.000    0.000    0.000 reportviews.py:1048(OutEdgeView)
        1    0.000    0.000    0.000    0.000 utils.py:183(DisableOnWriteError)
        1    0.000    0.000    0.000    0.000 resource.py:1(<module>)
        1    0.000    0.000    0.000    0.000 exceptions.py:137(NewConnectionError)
        1    0.000    0.000    0.000    0.000 display.py:17(detect_console_encoding)
        1    0.000    0.000    0.000    0.000 stata.py:957(StataParser)
        9    0.000    0.000    0.000    0.000 _batch_writer.py:632(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:101(Namespace)
        1    0.000    0.000    0.000    0.000 masked_accumulations.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _DCAT.py:5(DCAT)
        2    0.000    0.000    0.000    0.000 request.py:401(add_unredirected_header)
        1    0.000    0.000    0.000    0.000 platform.py:978(system)
        1    0.000    0.000    0.000    0.000 quopri.py:1(<module>)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1338(_find_parent_path_names)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _core.py:311(timestamp)
        1    0.000    0.000    0.001    0.001 platform.py:1138(python_implementation)
        1    0.000    0.000    0.000    0.000 dataframe_protocol.py:25(DlpackDeviceType)
        4    0.000    0.000    0.000    0.000 _strptime.py:26(_getlang)
        3    0.000    0.000    0.000    0.000 reader.py:138(check_printable)
        1    0.000    0.000    0.000    0.000 socket.py:664(SocketIO)
        1    0.000    0.000    0.000    0.000 decorators.py:250(_nodes_or_number)
       11    0.000    0.000    0.000    0.000 blocks.py:214(is_extension)
        1    0.000    0.000    0.001    0.001 graph.py:1223(absolutize)
        1    0.000    0.000    0.000    0.000 numeric.py:234(NumericArray)
        1    0.000    0.000    0.000    0.000 dtypes.py:1533(BaseMaskedDtype)
        2    0.000    0.000    0.000    0.000 reader.py:177(update_raw)
        1    0.000    0.000    0.000    0.000 datetimelike.py:1737(DatelikeOps)
        1    0.000    0.000    0.000    0.000 _function_base_impl.py:2271(vectorize)
        1    0.000    0.000    0.000    0.000 ops.py:953(BinGrouper)
        1    0.000    0.000    0.000    0.000 _PROV.py:1(<module>)
        5    0.000    0.000    0.000    0.000 <frozen os>:779(getenv)
        1    0.000    0.000    0.000    0.000 _deduplicate.py:20(__init__)
        1    0.000    0.000    0.000    0.000 feedparser.py:44(BufferedSubFile)
        1    0.000    0.000    0.000    0.000 filters.py:1(<module>)
        7    0.000    0.000    0.000    0.000 getlimits.py:160(_register_type)
        1    0.000    0.000    0.000    0.000 apply.py:1240(FrameColumnApply)
        1    0.000    0.000    0.000    0.000 summary.py:1(<module>)
        1    0.000    0.000    0.000    0.000 simple.py:51(Session)
        1    0.000    0.000    0.000    0.000 constructor.py:19(BaseConstructor)
        1    0.000    0.000    0.000    0.000 proxy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _RDFS.py:5(RDFS)
        1    0.000    0.000    0.000    0.000 dtypes.py:107(PandasExtensionDtype)
        2    0.000    0.000    0.000    0.000 socket.py:522(type)
        1    0.000    0.000    0.000    0.000 heaps.py:13(MinHeap)
        1    0.000    0.000    0.000    0.000 _internal.py:210(dummy_ctype)
        1    0.000    0.000    0.000    0.000 reportviews.py:287(NodeDataView)
        1    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
        1    0.000    0.000    0.000    0.000 _structures.py:35(NegativeInfinityType)
        1    0.000    0.000    0.000    0.000 __init__.py:1353(Manager)
        3    0.000    0.000    0.000    0.000 _adapters.py:46(__init__)
        1    0.000    0.000    0.000    0.000 _inspect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _DCMITYPE.py:1(<module>)
        9    0.000    0.000    0.000    0.000 config.py:899(is_nonnegative_int)
        6    0.000    0.000    0.000    0.000 scanner.py:654(fetch_double)
        2    0.000    0.000    0.000    0.000 parse.py:672(unquote)
       23    0.000    0.000    0.000    0.000 multiarray.py:1098(copyto)
        4    0.000    0.000    0.000    0.000 {method '__exit__' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 duration.py:67(Duration)
        1    0.000    0.000    0.000    0.000 _SKOS.py:1(<module>)
        1    0.000    0.000    0.000    0.000 minidom.py:1092(Text)
        1    0.000    0.000    0.000    0.000 ElementTree.py:125(Element)
        1    0.000    0.000    0.000    0.000 _TIME.py:1(<module>)
        1    0.000    0.000    0.000    0.000 graph.py:2262(Dataset)
        1    0.000    0.000    0.000    0.000 representer.py:13(BaseRepresenter)
        1    0.000    0.000    0.000    0.000 ftplib.py:677(FTP_TLS)
        4    0.000    0.000    0.000    0.000 enum.py:799(__iter__)
        1    0.000    0.000    0.000    0.000 base64mime.py:1(<module>)
       19    0.000    0.000    0.000    0.000 {method 'get' of '_contextvars.ContextVar' objects}
        4    0.000    0.000    0.000    0.000 __init__.py:1615(__normalize_second)
        1    0.000    0.000    0.000    0.000 _ORG.py:1(<module>)
        2    0.000    0.000    0.000    0.000 dataclasses.py:1169(_get_slots)
        1    0.000    0.000    0.000    0.000 _DOAP.py:1(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:1794(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 _OWL.py:1(<module>)
        1    0.000    0.000    0.000    0.000 contextvars.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dataframe_protocol.py:365(DataFrame)
        1    0.000    0.000    0.000    0.000 tz.py:201(tzlocal)
        1    0.000    0.000    0.005    0.005 compat.py:18(_resolve_char_detection)
       10    0.000    0.000    0.000    0.000 tree.py:210(get_label)
        1    0.000    0.000    0.000    0.000 _VANN.py:1(<module>)
        1    0.000    0.000    0.000    0.000 header.py:536(_Accumulator)
        6    0.000    0.000    0.000    0.000 signal.py:49(decorator)
        1    0.000    0.000    0.000    0.000 transaction.py:1(<module>)
       13    0.000    0.000    0.000    0.000 accessor.py:136(delegate_names)
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:388(__subclasshook__)
        2    0.000    0.000    0.000    0.000 client.py:1250(_validate_method)
        4    0.000    0.000    0.000    0.000 __init__.py:1607(__normalize_minute)
        1    0.000    0.000    0.000    0.000 _DCTERMS.py:1(<module>)
        2    0.000    0.000    0.000    0.000 __init__.py:1510(setLevel)
        1    0.000    0.000    0.000    0.000 _ODRL2.py:1(<module>)
        1    0.000    0.000    0.000    0.000 networksimplex.py:14(_DataEssentialsAndFunctions)
        1    0.000    0.000    0.005    0.005 omnipath_adapter.py:61(__init__)
        1    0.000    0.000    0.000    0.000 request.py:297(request_host)
        1    0.000    0.000    0.000    0.000 handler.py:1(<module>)
        1    0.000    0.000    0.000    0.000 abc.py:16(ResourceReader)
